af_id,af_pattern,af_user,af_user_text,af_timestamp,af_enabled,af_comments,af_public_comments,af_hidden,af_hit_count,af_throttled,af_deleted,af_actions,af_global,af_group
279,"!""confirmed"" in user_groups & (
  !user_name in page_recent_contributors & (
    action = ""edit"" & (
      ! ""/TWA"" in page_title /* The Wikipedia Adventure */
    )
  )
)",502540,Xaosflux,20190104180929,1,"Converting this. Many vandalism attempts that get around the filters are from the user repeatedly testing the filters. I'm testing this to see if we could throttle and disallow such attempts.

Finalized rate limit.

Expanded to all namespaces due to personal attacks that could be caught. -- Shirik 23 Feb 2010
Exempted the ""createaccount"" action

-Disable, testing something
-Reenabled.
Disable temporarily - Shirik
Exempted [[User talk:Dr Aaij]] per WP:FALSEPOS report until I figure out how to resolve it. -- Shirik 8 Mar 2010
:It's probably because the filter is throttling by page ... which means any non-autoconfirmed user (whether it be an IP or an account) is going to add to the filter's counter, even though theyre all different people.  It's a pain, but it helps stall mass vandlaism attempts from /b/.  -- Soap
Optimize. Tim1357 5/5/10
rm 25722923, it's over now and unlikely to appear again -- Soap

Turn into tag only (see http://en.wikipedia.org/w/index.php?title=Wikipedia:Edit_filter/False_positives/Reports&diff=450787156&oldid=450749177#Various). Note: most of the vandalism prevented by this filter is already prevented by other filters. -Sole Soul

Keep this from pinging on feedback -rsterbin

Setting back to disallow due to low falsepos rate. Tweaked to prevent false positives of the type mentioned by sole soul.

excluding the wikipedia adventure (/TWA) - Cen
Added comment about above. RF
Optimise. RF 20150816

Does not need to be private ~MA

20190104-Updated deprecated parameters ~Xa",Repeated attempts to vandalize,0,616212,0,0,"throttle,tag",0,default
432,"!(""confirmed"" in user_groups) & (
  article_namespace == 0 & (
    edit_delta < 300 & (
      added_lines rlike ""^[a-z]{4}"" & (
        !(removed_lines rlike ""(^|\n)\s?[a-z]"") & ( 
          !(added_lines rlike ""^http|^with|^where|^however|^which|^also|\=|\:|\|"") & (
            !(article_text rlike ""\b[lL]ist\b"") & (
              !(""<source lang="" in new_wikitext) & (
                !(new_wikitext rlike ""India|Pakistan|Bangladesh"")
              )
            )
          )
        )
      )
    )
  )
)",14882394,MusikAnimal,20160614010135,1,"Test whether starting a new line with small letters is unique to vandalism. Will keep it without throttle initially. Log only. -Sole Soul

Exceeded my expectations. High catch rate with nearly no FPs. Turn to warn and tag for now. -Sole Soul

It's called lowercase. Also, require at least two in a row to prevent stuff like iPod, eBay, etc. In any case, my opinion is that it should never be set to disallow because there will always be plenty of FPs no matter how hard we try. - KoH

Add ""|"" to exceptions, a common character in infoboxes. -Sole Soul
:Could you improve the warning message? Or request its creation, because this is very confusing for newbies who don't know what they did wrong. -Petrb

A lot of good faith edits cached by this filter are on topics related to south Asian countries. Although most of these edits are not consistent with WP:MOS, it is not the purpose of this filter to enforce WP:MOS neither is it to warn good faith editors. -Sole Soul

Format to reduce typical condition count.  -DF",Starting new line with lowercase letters,0,558578,0,0,"warn,tag",0,default
225,"!(""confirmed"" in user_groups) &
(article_namespace == 0 | article_namespace == 3) & (
    match := ""ABUSER|\bA+SS+[- ]?H+O+L+E+\b|BITCH|\b(C+O+C+|K+A+W+)K+S*\b|LOO+S+E+R|SOOO|CONVICTED|[KC]UNT|DILDO|D+O+U+C+H+E|EFF+ (Y+O+U|U)|F+U+(KK|C+K|K+C)|GARBAGE|HAGGER|HITLER|JEWS|MENTALLY|M(WA|U)HAHA|N+I+GG+(E+R|A+H*)|N[A4]ZI|PA?EDO(F|PH)ILE|FAGG|PEA?N[UI1][S5]|S+L+U+T|POOO+P?|W+H+O+R+E|PERVERT|RACIST|S+H+[1I]+T+\b|SUCK|VAGINA|VIAGRA|WANK(|A|ER|ING)|(W|WANKA)KNIGHT"";
    (
        summary rlike match & 
        !summary rlike (""\[\[Special:Contributions.*("" + match +  "".*)"")
    ) | (
        added_lines rlike match &
        !removed_lines rlike match &
        !article_text rlike match
    )
)",14882394,MusikAnimal,20180807154519,1,"Creating per RFPP. - KoH
Not working ... - KoH
Re-enabling, disallow off. - KoH
Too many false positives from added_lines in removed_lines. - KoH

Could it be changed to prevent the creation of ""Aaron Blakk""? - \ /

First, why did you undo my last edit here?  Second, why would you want to prevent the creation of user names that HELP us detect him?  The user names themselves are not offensive, the edits are. - Wknight94

It was my first edit to the AF, must've inadvertantly done it - sorry. I see your point in re to that, it was only if we were blocking one we may as well block another. - \ /

Okay, no problem on the inadvertent undo.  Right, I don't think we should be preventing any user name creation.  Like my earlier edit used to say, user name prevention is only when THE USER NAME ITSELF is offensive.  In this case, they're not.  That eliminated the first part of this filter.  The second part is catching general vandalism that should be handled in one of the general vandalism filters, and was catching more non-GT than GT.  That makes this filter mostly pointless so I had disabled entirely.  - Wknight94

You know, I've actually found this filter to be quite useful, even if much of it is non-GT. There is almost no good reason to add obscenities in all caps. Currently we don't have a filter that checks for this and disallows the action. - KoH

If it doesn't catch false positives, leave it running.  For supportability, it should probably be merged into 52 though.  (I changed the name here to reflect actual usage). - Wknight94

No, it's different. This checks not only for edit summaries, but also added content. (A more descriptive title would be ""Adding obscenities in all caps,"" but that would be too obvious. If a vandal saw that in the log, they would know to put the obscenity in lowercase letters.) - KoH
SUCKS, rearrange. - KoH
Actually, not common enough to matter, so just alphabetize. - KoH
Expand. - KoH
Restrict to main namespace per FP on Jimbo's talk. - KoH
Some more. - KoH
Viagra, your mom. - KoH
Define variable match for increased readability. - KoH

please urgently fix so that it doesn't match PEACOCK (false positives) - Cen

Added \b before COCK. - Ruslik

Added ass with \b's. - KoH

FP's on GAY. - KoH

Renamed. - KoH

No need to be private -Prodego

Modified ""RACIS"" to ""RACIS(T|M)"" per false positive
+1 --NW
+1, and change to better title.  --NW
+1 --NW 11/25
+2 --NW 11/26
+2 --NW 11/27

Extending to user talk, will revert if there are false positives. =TS
+2 --NW 11/28
+1 --NW 12/7
+2 --NW 12/9
+2 --NW 12/13
Add \b to FAG for temporary fix (SFAGO) so that a user can create and/or edit an article. Would it be better to instead add & !(added_lines rlike ""SFAGO"") ? -- Soap
removed \b to again be able to catch variants -- Soap
Add FUKERS (but not FUK due to potential false positives) -- Shirik 1 Feb 2010
Word boundery added to beginning of FAG -- Shirik 5 Mar 2010
condom -- Soap
autoconfirmed -> confirmed & autoconfirmed -- Shirik 21 Mar 2010

false positives -P

don't disable entirely because of a few fp's, warn for now - KoH

Adding EFF YOU - Someguy1221

Added some. made so things like 'PEEENNNISS' would stillmatch - TIm

Changing to disallow: I reviewed some 100 edits flagged by this, and could find no False P's. --Tim

Added looser, and Poooop, Tim

Added AWESOME and SOOO, both things that I think shouldn't even be in the article space. --Tim
remove FAG due to false positives which appear now and then (it's an acronym) ... previously this filter was warn-only, but now it's disallow -- Soap

Just had a falsepositive where an IP reverted a user whose name was one of the proscribed strings (""WANKA"") and was disallowed because it appeared in the edit summary.  I think targeting the edit summary may be a tad overkill. -v-_-v
rm AWESOME -- Soap
adding FAGG (for faggot) back in.  Can't match FAG because it is the name of a company.  -- Soap

Removing ""your mom"" section; disallowed by another filter. - Someguy1221
adding \>ASS, in order to allow editing of [[Liberty Bell]] (it will be present in removed_lines whenever \bA+SS+ is present in added_lines and thus nullifies itself).  Probably temporary.  -- Soap
is douche commonly spelled without the u? I made it required. -- Soap
false positive on FUK ( an airport in China) -- Soap
ASS apparently is an acronym, has caused problems before, will remove for now
rm GAY, will try for a while -- Soap
Scunthorpe problem. - KoH
This will match a page titled ""SCUNTHROPE"" not ""Scunthrope"". -Sole Soul
Added ""NAZI"" and ""JEWS"". --Reaper 2012-02-29

False positive where user is reverting vandal with inappropriate username. - KoH

Remove SOCK(PUPPET), it is a WP: shortcut. - KoH
Optimize for conditions, improve regex a little. RF 2010724

Allow the word SHIITE; additionally, this filter should be hidden. - Od Mishehu

Public per [[Special:Permalink/784131724#Privacy of general vandalism filters]] and the guideline ~MA",Vandalism in all caps,0,482872,0,0,disallow,0,default
50,"!(""confirmed"" in user_groups) &
page_namespace = 0 &
length(rmwhitespace(added_lines)) > 12 & (
    shouting := ""^[A-Z0-9\s\pP]*?[A-Z]{5}[A-Z0-9\s\pP]*$"";

    added_lines rlike shouting &
    !(removed_lines rlike shouting) &
    !(added_lines rlike ""#REDIRECT|__(NOEDIT|NEW)SECTION__|__(NO|FORCE)?TOC__|^\*|{{[A-Z0-9\s\pP]*?[A-Z]{5}[A-Z0-9\s\pP]}}"")
)",14882394,MusikAnimal,20181018234925,1,"Contribution consists only of all-caps, numbers, and punctuation.

> Removed some false positives and limited user contribs --Admiral Norton

More efficient position to check editcount -DF

Change editcount to check for autoconfirm, no sense making arbitrary limits.

rearranging for efficiency - Hersfold

modifying regex to try for a bit more efficient setup. Old regex is:
^[A-Z0-9\s\pP]*[A-Z]{5}[A-Z0-9\s\pP]*$ - Nixeagle

Would this be better with (added_lines rlike ""^#\s*REDIRECT\s*\[\["") ?  - hersfold

exempted all caps templates - xaosflux

add tag ""shouting"" - Cen

Formatting and condition count reduction.  -DF
Use a variable to avoid compiling the regex twice.  RF",Shouting,0,480960,0,0,"warn,tag",0,default
189,"article_namespace == 0 &
( 
  ! ""confirmed"" in user_groups & 
  ( 
    old_wikitext rlike ""(c|C)ategory\:(l|L)iving people"" & 
    (
      line1:= ""(pa?edo(ph|f)il|little\sboys|molest|predat(e|o)r|\brap(e|ing|ist)|penis|\bcunt|\btwat|bitch\b|slut\b|prostitut|whore|\bf[-._ ]?u[-._ ]?c[-._ ]?k|pimp\b|faggot|brothel|\bgays|(is|are)\sgay|\(gay\)|\bwank(a|er|ed|ing|s)?\b|bellend|dickhead|terrorist|\bcocks?\b)""; 
      
      line2:=""(drugs|abuse|ha(ve|ving|s|d)\ssex|sex\swith|\bporn)"";
      line3:=""(fired\b|sacked|expelled|corrupt|fraud)"";

      (
        added_lines irlike line1 & ! removed_lines irlike line1
      ) | 
      (
        added_lines irlike line2 & ! removed_lines irlike line2
      ) | 
      ( 
        added_lines irlike line3 & ! removed_lines irlike line3
      )
    )
  )
)",365454,Zzuuzz,20160629222729,1,"imported for the most part from filter 39, but change area from schools/colleges/.. to BLPs, identified for now by directly containing Category:Living people, but it's not complete at all.
This kind of filters SHOULD NOT BE SET TO WARN OR DISALLOW, they will have false positives. KEEP IT TO LOG OR TAG ONLY - Cen
I'll reactivate it when I can watch - Cen

Works fine, add this to the tag ""possible libel or vandalism"" - Cen

Removing a few more common words - Cen

update to reduce some false positives by checking removed_lines for less severe strings - Cen

test for perf - Cen

keep ref count check out, add a \b - Cen

reenabled by request - prodego
Living people should now be more complete, only Infobox comic creator now transcludes it. (Lifetime has been subst'ed and it has been removed form BLP unsourced)

Added check of removed lines to prevent false positives. Simplified code by introducing variables. - Ruslik
'Slutskaya' is a name ... Ruslik's add-on usually works, but not always. Adding \b  -- Soap

*Added terrorist, please don't hesitate to revert/modify if I cocked up. --HJ

Catching masked ""fuck"". --Reaper

Replace the expensive ""lcase(old_wikitext)"" with ""old_wikitext rlike"". -Sole Soul

Clean layout and reduce condition count.  -DF",BLP vandalism or libel,0,466012,0,0,tag,0,default
132,"!""confirmed"" in user_groups &
(
  article_namespace == 0 & 
  (
    edit_delta > -2000 &
    (
      removed_lines irlike ""\[\[\w?category"" &
      ! new_wikitext irlike ""\[\[\w?category|#\w?redirect|stub\w?}}|{{\w?uncat|{{\w?db-attack|{{\w?db-g10|{{\w?disamb|{{\w?dab|{{\w?wi""
    )
  )
)",365454,Zzuuzz,20170514124337,1,"Per request at [[WP:RAF]], the removal of all categories in an article often implies vandalism.

Fix redirect catcher and exclude large deletions targeted elsewhere. -DF

Setting to warn. Not a single false-positive in the last 100 hits. --Conti

Using message MediaWiki:Abusefilter-all-categories-removed - Cenarium

add tag ""categories removed"" - Cen

I added ""stub}}"" to the exceptions. - Ruslik

I added the ""{{uncat"" - usually if a new user adds this, (s)he is familiar enough to know what (s)he's doing.

I added lcase to old_wikitext. - Ruslik
I changed old_wikitext to removed_lines. This is less resource consuming - Ruslik

Added the {{db-g10}} template and its commonly used redirect {{db-attack}} to the list of safe strings - in case of severe attacks, the content of the page (including the categories) will be replaced by this template. Od Mishehu

Added disambiguation templates to exceptions. - Ruslik

Optimization. - Ruslik

Added the wiktionary softredirect template as it tripped a falsepositive on this and two other filters. If I screwed it up, fix it and trout me before I go. -v^_^v

Added exclusion for really big edits. -- Tim 8/25
 Scratch that, the filter still applies to big edits. -- Tim

Format. -DF",Removal of all categories,0,420273,0,0,"warn,tag",0,default
380,,258000,King of Hearts,20181103012136,1,,Multiple obscenities,1,394328,0,0,disallow,0,default
231,"!(""confirmed"" in user_groups) &
page_namespace == 0 &
added_lines rlike ""[a-zA-Z0-9]{50,}"" &
!(removed_lines rlike ""[a-zA-Z0-9]{50,}"") &
!(added_lines rlike ""https?://[^ ]*?[a-zA-Z0-9]{50,}"") &
!(added_lines rlike ""word|thumb|file|image|sequence"")",365454,Zzuuzz,20181203165338,1,"A long string of letters and/or numbers may be indicative of vandalism. - KoH

FP: Adding links. - KoH

Made the string length allowed before tagging longer, as it's catching URLs..  -Versageek

Hope this check for http is better... - KoH

Also check https. - KoH

Virtually everything triggering this hits another filter, and this uses a lot of conditions, disabled, consider merging in to 135. -Prodego
-ok -P
Turn to disallow. -Sole Soul

I can think of legitimate uses for 50+ character strings. From experience, in a warn-tag filter, a warning already blocks out over 75% of the vandalism. - KoH

False positives are associated with the word ""word"". -Sole Soul

Optimize for conditions. RF 20150724

Adding the word ""image"" per false positive. Od Mishehu 20171227",Long string of characters containing no spaces,0,380302,0,0,"warn,tag",0,default
364,,365454,Zzuuzz,20170514124359,1,,Changing the name in a BLP infobox,1,368604,0,0,tag,0,default
46,"!(""confirmed"" in user_groups) &
page_namespace == 0 &
edit_delta < 300 &
ccnorm(added_lines) rlike ""\bP+([\.\,\/\?\>\<\!\@\#\$\%\^\&\*\(\)\_\+\-\=\{\}\|\[\]\\\:\;\']?)O\1?O+\1?P+\1?(E*\1?S+\1?|E+\1?R+\1?S*\1?|E*\1?D+\1?|I\1?N+\1?G+\1?)?\b"" &
!(old_wikitext irlike ""\bP+OO+P*(E+R+S*|E*D+|E*S+|I+N+G+)?\b"")",14882394,MusikAnimal,20181023193500,1,"*Simple regex should catch poop vandalism, don't know if + is acceptable over {1,} in this particular system. Testing only for now. ""Poo"" is not matched as tests produced too many false positives. If I've made a really stupid mistake somewhere, don't hesitate to fix it. If there are false positives, don't hesitate to escape it: … & !(rmspecials(ccnorm(added_lines)) rlike ""false positive regex"") —Nihiltres
*Added case that this shouldn't be caught if there's poop in the article title, or if the action's done by a sysop —Nihiltres
*Changed from sysop to autoconfirmed - Prodego
*Changed from checking title for the regex to checking the old wikitext for the word poop. -Prodego
*Filter seems very accurate, enabling warnings. -Nixeagle
*Please don't set this one on disallow, warnings are fine. -Prodego
*A couple of minor fixes/simplifications and rationalized the notes here. —Nihiltres
*fixed so we don't trigger on a false positive by http://en.wikipedia.org/wiki/Special:AbuseFilter/examine?wpSearchUser=24.212.44.161&wpSearchPeriodStart=&wpSearchPeriodEnd=&submit=1&title=Special%3AAbuseFilter%2Fexamine . Also re-order with the quicker checks to the left. Disabling warning while we test. -Xaosflux
*Reverting you xaos, I did some testing and changes to hopefully optimize it and fix a false positive. -Nixeagle
*Setting to deny. -Hersfold
*DISABLING - Taking almost three seconds to run - Hersfold
*Taking out ""action = edit"", shouldn't be necessary since we're checking for autoconfirm right after it - Hersfold
*Rationalized the comments here and noted who said what, also note that if you're going to use \b in the regex make sure that it matches variants like ""pooppp"" or ""pppoop"", I recently had to add a + back after the first P. —Nihiltres
*Removed the rmwhitespace() bit and modified the regex to compensate since the \b and the rmwhitespace() together produced many false negatives. If you start getting false positives, fix it or revert it, but I'm pretty sure this should behave decently —Nihiltres
*Added a case with some false positives I found using Special:Prefixindex, just to be sure —Nihiltres
*Added ""poo power"" to exceptions. - Ruslik
*Simplified filter. - Ruslik
*Added ""shampoo"" to exceptions. - Ruslik
*Added ""Come Poop with Me"" to exceptions"". - Ruslik
*Removed ""shampoo"" from exceptions because the regex doesn't catch it and it'll only cause false negatives, added instead the offending URLs from the false positive found. —Nihiltres
*Added ""youtube poop"", because it is producing false positives at a higher rate than just about anything else as of 11-29-09. - Soap
*Changed trailing P to (P|!) experimentally to catch ""Poo!"" cases as well; changed check for old poop to use removed_lines instead of old_wikitext for efficiency… feel free to revert either change if problematic. The ""youtube poop"" and ""party pooper"" additions are good. —Nihiltres
*Changed (P|!) to [P!] since that's probably better form. —Nihiltres
*Changed instances of \s? to \s* for better catching of variants… there may have been a reason I didn't include that before, but I don't remember it now. —Nihiltres
Added ""Poopdeck"" to exceptions. - Ruslik
added ""poopatine"" -- Soap
and ""poopcity"" -- Soap
Removed straight poop URL per discussion on WT:EF -- Shirik 12 Feb 2010
Added ""The Rez Sisters"" to allow a quote reported at WP:FALSEPOS -- Shirik 21 Feb 2010
Added ""Poopin up on ya"" per false positive -- Shirik 22 Feb 2010
Add ""pookkum"" ... I had wanted a more intelligent solution, but it seems there isnt one that would not lead to this filter allowing ""poo poo"" through -- Soap
""ucanpooptoo"" -- Soap

Overly intensive, clean it up before reenabling (move exceptions to regex) -P

Trying a different approach. Matches if poop is not used anywhere in the old_wikitext. Of course, for speed, that step goes last. Also added a line to strip big edits (more then 300 characters added). Log only for a few days. Hidden from public view. Tim 4/28

Nothing has broken so far. Moved regex to constant. Added regex to match things like p.o.o.p.. Still watching closely. - Tim 4/28

Remove intensive last line. Tim

Tagg as ""possible vandalism"" until we turn on ""Disallow"". -Tim 4/28

Fix false positive for ""poor"". Tim

Warn. Tim 4/28
Disabling. We're near 5% condition limit hits and this is a candidate for the culprit. -- Shirik
I optomized a few things, lets see if this works. Will disable if needed. -- Tim 4/29

Optimized -- Shirik 29 Apr 2010

Should not be private. -P

This filter appears to be catching on the string ""oo"" with an ""l"" on either side of it, which is causing false positives with words like ""pooling"" and ""bloodflow"" (see the F+'s page). Since I can't make heads or tails of the filter (since I barely know enough about the code), I'll leave that for another filter editor to deal with, but the present state isn't acceptable. -v-_-v
:Made a fix that I believe will solve the problem. Just as 'popping' doesnt match, now 'pooling' wont either  --Soap
:Nope, fix isn't working, Soap. Another ""pooling"" FP today. -v-_-v
::Maybe I should have removed the plus sign from the first part instead. Should be OK now but I'll keep watching. -- Soap
for now, changing * after second 'P' to + to stop blocking isolated ""poo"".  More useful suggestions welcome.  -- Soap
Warn + disallow, as with other vandalism templates. - KoH
Bracket per DF and simplify regex.  Suggest we user ""rmspecials"" function to simplify. RF 2015-02-18
Used irlike in last expression to simplify.
(Maybe we should use /p{P} and/or /p{S}. Or loose that complexity, since most poop vandalism is simple.)
Updated for new ccnorm. RF 20160812

https://phabricator.wikimedia.org/T29987 fully deployed and confirmed working, removing old code ~MA 2016.08.18

Simplifying old_wikitext comparison (irlike is case insensitive and we shouldn't have l33tsp34k in existing wikitext) --Kaldari 2016-11-14","""Poop"" vandalism",0,356945,0,0,disallow,0,default
98,"article_articleid == 0 & 
(
 new_size < 150 &
 (
  article_namespace == 0 & 
  (
   !""extendedconfirmed"" in user_rights &
   (
    !added_lines irlike ""{{(?:surname|given name|delrev|softredirect|db-unpatrolled)}}|#redirect"" &
    !'disambig' in lcase(new_html)
   )
  )
 )
)",141948,Amorymeltzer,20180802160245,1,"Users creating very short articles

A size of 200 was more or less chosen at random, it make sense to adjust it higher or lower to better fit user behavior.

Apparently one can create correct disambigs in less than 200 characters...
Added {{softredirect}}. - Ruslik

Added {{db-unpatrolled}}, see bugzilla #18114 - Stifle

Stubs aren't necessarily bad. I think the warning (""make your article longer"") needs to be changed, we don't want to discourage good edits. -Prodego

Disabled for sysops. - KoH

I limited this filter to non-autoconfirmed users and decreased the size limit to 150. - Ruslik

add tag ""very short new article"" - Cen

I rearranged conditions. - Ruslik
As did I, hopefully this will improve runtime. - Hersfold
Nope, that made it markedly worse. - Hersfold
Try this instead... - Hersfold

There is nothing wrong with a short article, lets not patronize. People can work in steps. Disable - P

Agree - remove warning bur re-enable because tagging them is useful - Cen

Optimizing. -TS
Optimized -- Shirik 21 Feb 2010

optimised 2015 --zzuuzz

User user_rights instead of user_groups to turn off for sysops after recent ACPERM-inspired bump-up to extendedconfirmed from confirmed (see [[Special:Permalink/822578953#Filter 98 and ACTRIAL]]) -- Amory",Creating very short new article,0,339401,0,0,tag,0,default
